county,precinct,office,district,candidate,party,votes,early_voting,mail,election_day,provisional,other
Volusia,0808 808,Volusia Forever,,No (Against Bonds),,1493,812,526,149,6,0
Volusia,0808 808,Volusia Forever,,Over Votes,,2,2,0,0,0,0
Volusia,0808 808,Volusia Forever,,Under Votes,,633,263,287,79,4,0
Volusia,0808 808,New Smyrna Beach Charter Amend -,,Revised Charter,,,,,,,
Volusia,0808 808,New Smyrna Beach Charter Amend -,,Yes for approval,,4077,1597,2099,370,11,0
Volusia,0808 808,New Smyrna Beach Charter Amend -,,No against approval,,1602,794,624,178,5,1
Volusia,0808 808,New Smyrna Beach Charter Amend -,,Over Votes,,4,1,2,1,0,0
Volusia,0808 808,New Smyrna Beach Charter Amend -,,Under Votes,,488,204,227,52,5,0
Volusia,0809 809,President,,Donald J. Trump,REP,375,189,121,64,1,0
Volusia,0809 809,President,,Joseph R. Biden,DEM,285,93,171,21,0,0
Volusia,0809 809,President,,Jo Jorgensen,LPF,5,1,1,3,0,0
Volusia,0809 809,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0,0
Volusia,0809 809,President,,Gloria La Riva,PSL,0,0,0,0,0,0
Volusia,0809 809,President,,Howie Hawkins,GRE,1,0,1,0,0,0
Volusia,0809 809,President,,Don Blankenship,CPF,0,0,0,0,0,0
Volusia,0809 809,President,,WRITE-IN,,1,0,1,0,0,0
Volusia,0809 809,President,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,President,,Under Votes,,4,0,4,0,0,0
Volusia,0809 809,U.S. House,6,Michael Waltz,REP,382,193,125,63,1,0
Volusia,0809 809,U.S. House,6,Clint Curtis,DEM,262,79,164,19,0,0
Volusia,0809 809,U.S. House,6,WRITE-IN,,1,1,0,0,0,0
Volusia,0809 809,U.S. House,6,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,U.S. House,6,Under Votes,,26,10,10,6,0,0
Volusia,0809 809,State Attorney 7th Judicial Circuit,,R.J. Larizza,REP,366,188,118,60,0,0
Volusia,0809 809,State Attorney 7th Judicial Circuit,,Don Dempsey,,243,80,139,23,1,0
Volusia,0809 809,State Attorney 7th Judicial Circuit,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,State Attorney 7th Judicial Circuit,,Under Votes,,62,15,42,5,0,0
Volusia,0809 809,State House,25,Tom Leek,REP,361,181,118,62,0,0
Volusia,0809 809,State House,25,Sarah Zutter,DEM,262,83,163,16,0,0
Volusia,0809 809,State House,25,"Joseph ""Joe"" Hannoush (LPF)",,14,6,4,3,1,0
Volusia,0809 809,State House,25,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,State House,25,Under Votes,,34,13,14,7,0,0
Volusia,0809 809,Supreme Court - Carlos G. Muniz,,Yes,,362,170,142,50,0,0
Volusia,0809 809,Supreme Court - Carlos G. Muniz,,No,,187,71,96,19,1,0
Volusia,0809 809,Supreme Court - Carlos G. Muniz,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,Supreme Court - Carlos G. Muniz,,Under Votes,,122,42,61,19,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Evander,,Yes,,397,174,171,52,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Evander,,No,,142,64,60,17,1,0
Volusia,0809 809,5th Dist Crt of Appeal - Evander,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Evander,,Under Votes,,132,45,68,19,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Grosshans,,Yes,,369,175,147,47,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Grosshans,,No,,163,62,79,21,1,0
Volusia,0809 809,5th Dist Crt of Appeal - Grosshans,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Grosshans,,Under Votes,,139,46,73,20,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Harris,,Yes,,397,178,169,49,1,0
Volusia,0809 809,5th Dist Crt of Appeal - Harris,,No,,139,56,63,20,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Harris,,Over Votes,,1,1,0,0,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Harris,,Under Votes,,134,48,67,19,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Orfinger,,Yes,,386,174,166,46,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Orfinger,,No,,154,62,69,22,1,0
Volusia,0809 809,5th Dist Crt of Appeal - Orfinger,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Orfinger,,Under Votes,,131,47,64,20,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Sasso,,Yes,,386,176,160,49,1,0
Volusia,0809 809,5th Dist Crt of Appeal - Sasso,,No,,143,57,68,18,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Sasso,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Sasso,,Under Votes,,142,50,71,21,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Wallis,,Yes,,388,172,170,45,1,0
Volusia,0809 809,5th Dist Crt of Appeal - Wallis,,No,,144,58,63,23,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Wallis,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,5th Dist Crt of Appeal - Wallis,,Under Votes,,139,53,66,20,0,0
Volusia,0809 809,Circuit Judge,,Joan Anthony,,312,112,166,33,1,0
Volusia,0809 809,Circuit Judge,,Dan Hilbert,,232,122,76,34,0,0
Volusia,0809 809,Circuit Judge,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,Circuit Judge,,Under Votes,,127,49,57,21,0,0
Volusia,0809 809,County Council Chair,,Jeff Brower,,348,155,140,52,1,0
Volusia,0809 809,County Council Chair,,"Deborah A. ""Deb"" Denys",,228,91,115,22,0,0
Volusia,0809 809,County Council Chair,,Over Votes,,1,1,0,0,0,0
Volusia,0809 809,County Council Chair,,Under Votes,,94,36,44,14,0,0
Volusia,0809 809,Soil & Water Conservation Seat 2,,John Nelson,,389,182,151,55,1,0
Volusia,0809 809,Soil & Water Conservation Seat 2,,Wesley Wayne Wilson Jr,,133,52,66,15,0,0
Volusia,0809 809,Soil & Water Conservation Seat 2,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,Soil & Water Conservation Seat 2,,Under Votes,,149,49,82,18,0,0
Volusia,0809 809,Soil & Water Conservation Seat 4,,Wendy Anderson,,299,110,157,32,0,0
Volusia,0809 809,Soil & Water Conservation Seat 4,,Barbara Deering,,231,125,70,35,1,0
Volusia,0809 809,Soil & Water Conservation Seat 4,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,Soil & Water Conservation Seat 4,,Under Votes,,141,48,72,21,0,0
Volusia,0809 809,New Smyrna Beach Mayor,,Lisa Martin,,249,91,136,21,1,0
Volusia,0809 809,New Smyrna Beach Mayor,,Russ Owen,,358,174,129,55,0,0
Volusia,0809 809,New Smyrna Beach Mayor,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,New Smyrna Beach Mayor,,Under Votes,,64,18,34,12,0,0
Volusia,0809 809,New Smyrna Beach Commissioner Zone 4,,"Charles ""Randy"" Hartman",,324,163,118,43,0,0
Volusia,0809 809,New Smyrna Beach Commissioner Zone 4,,Shy Morris,,252,87,135,29,1,0
Volusia,0809 809,New Smyrna Beach Commissioner Zone 4,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,New Smyrna Beach Commissioner Zone 4,,Under Votes,,95,33,46,16,0,0
Volusia,0809 809,Amendment 1 - Citzenship Requirement,,Yes,,482,215,196,70,1,0
Volusia,0809 809,Amendment 1 - Citzenship Requirement,,No,,145,46,88,11,0,0
Volusia,0809 809,Amendment 1 - Citzenship Requirement,,Over Votes,,1,1,0,0,0,0
Volusia,0809 809,Amendment 1 - Citzenship Requirement,,Under Votes,,43,21,15,7,0,0
Volusia,0809 809,Amendment 2 - Minimum Wage,,Yes,,344,118,190,36,0,0
Volusia,0809 809,Amendment 2 - Minimum Wage,,No,,291,148,99,43,1,0
Volusia,0809 809,Amendment 2 - Minimum Wage,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,Amendment 2 - Minimum Wage,,Under Votes,,36,17,10,9,0,0
Volusia,0809 809,Amendment 3 - Primary Elections,,Yes,,319,114,160,44,1,0
Volusia,0809 809,Amendment 3 - Primary Elections,,No,,293,145,112,36,0,0
Volusia,0809 809,Amendment 3 - Primary Elections,,Over Votes,,1,1,0,0,0,0
Volusia,0809 809,Amendment 3 - Primary Elections,,Under Votes,,58,23,27,8,0,0
Volusia,0809 809,Amendment 4 - Apprl Const. Amendment,,Yes,,297,148,98,50,1,0
Volusia,0809 809,Amendment 4 - Apprl Const. Amendment,,No,,303,106,169,28,0,0
Volusia,0809 809,Amendment 4 - Apprl Const. Amendment,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,Amendment 4 - Apprl Const. Amendment,,Under Votes,,71,29,32,10,0,0
Volusia,0809 809,Amendment 5 - Homestead,,Property Taxes,,,,,,,
Volusia,0809 809,Amendment 5 - Homestead,,Yes,,407,188,157,61,1,0
Volusia,0809 809,Amendment 5 - Homestead,,No,,175,59,104,12,0,0
Volusia,0809 809,Amendment 5 - Homestead,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,Amendment 5 - Homestead,,Under Votes,,89,36,38,15,0,0
Volusia,0809 809,Amendment 6 - Ad Valorem Tax Discount,,Yes,,520,223,221,76,0,0
Volusia,0809 809,Amendment 6 - Ad Valorem Tax Discount,,No,,87,30,52,4,1,0
Volusia,0809 809,Amendment 6 - Ad Valorem Tax Discount,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,Amendment 6 - Ad Valorem Tax Discount,,Under Votes,,64,30,26,8,0,0
Volusia,0809 809,Volusia ECHO,,Yes (For Bonds),,439,159,219,60,1,0
Volusia,0809 809,Volusia ECHO,,No (Against Bonds),,164,94,51,19,0,0
Volusia,0809 809,Volusia ECHO,,Over Votes,,3,2,0,1,0,0
Volusia,0809 809,Volusia ECHO,,Under Votes,,65,28,29,8,0,0
Volusia,0809 809,Volusia Forever,,Yes (For Bonds),,450,160,228,61,1,0
Volusia,0809 809,Volusia Forever,,No (Against Bonds),,154,92,44,18,0,0
Volusia,0809 809,Volusia Forever,,Over Votes,,1,1,0,0,0,0
Volusia,0809 809,Volusia Forever,,Under Votes,,66,30,27,9,0,0
Volusia,0809 809,New Smyrna Beach Charter Amend -,,Revised Charter,,,,,,,
Volusia,0809 809,New Smyrna Beach Charter Amend -,,Yes for approval,,394,167,177,49,1,0
Volusia,0809 809,New Smyrna Beach Charter Amend -,,No against approval,,210,98,91,21,0,0
Volusia,0809 809,New Smyrna Beach Charter Amend -,,Over Votes,,0,0,0,0,0,0
Volusia,0809 809,New Smyrna Beach Charter Amend -,,Under Votes,,55,18,24,13,0,0
Volusia,0810 810,President,,Donald J. Trump,REP,772,392,247,130,3,0
Volusia,0810 810,President,,Joseph R. Biden,DEM,691,248,399,43,1,0
Volusia,0810 810,President,,Jo Jorgensen,LPF,7,3,2,2,0,0
Volusia,0810 810,President,,"Roque ""Rocky"" De La Fuente",REF,1,1,0,0,0,0
Volusia,0810 810,President,,Gloria La Riva,PSL,2,1,0,1,0,0
Volusia,0810 810,President,,Howie Hawkins,GRE,5,2,1,2,0,0
Volusia,0810 810,President,,Don Blankenship,CPF,0,0,0,0,0,0
Volusia,0810 810,President,,WRITE-IN,,0,0,0,0,0,0
Volusia,0810 810,President,,Over Votes,,2,0,1,1,0,0
Volusia,0810 810,President,,Under Votes,,6,1,4,1,0,0
Volusia,0810 810,U.S. House,6,Michael Waltz,REP,784,392,265,124,3,0
Volusia,0810 810,U.S. House,6,Clint Curtis,DEM,645,235,367,42,1,0
Volusia,0810 810,U.S. House,6,WRITE-IN,,2,1,0,1,0,0
Volusia,0810 810,U.S. House,6,Over Votes,,1,0,0,1,0,0
Volusia,0810 810,U.S. House,6,Under Votes,,54,20,22,12,0,0
Volusia,0810 810,State Attorney 7th Judicial Circuit,,R.J. Larizza,REP,786,385,277,121,3,0
Volusia,0810 810,State Attorney 7th Judicial Circuit,,Don Dempsey,,552,211,296,44,1,0
Volusia,0810 810,State Attorney 7th Judicial Circuit,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,State Attorney 7th Judicial Circuit,,Under Votes,,148,52,81,15,0,0
Volusia,0810 810,State House,25,Tom Leek,REP,755,372,258,122,3,0
Volusia,0810 810,State House,25,Sarah Zutter,DEM,628,236,358,33,1,0
Volusia,0810 810,State House,25,"Joseph ""Joe"" Hannoush (LPF)",,22,10,4,8,0,0
Volusia,0810 810,State House,25,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,State House,25,Under Votes,,81,30,34,17,0,0
Volusia,0810 810,Supreme Court - Carlos G. Muniz,,Yes,,778,352,321,102,3,0
Volusia,0810 810,Supreme Court - Carlos G. Muniz,,No,,419,173,201,44,1,0
Volusia,0810 810,Supreme Court - Carlos G. Muniz,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,Supreme Court - Carlos G. Muniz,,Under Votes,,289,123,132,34,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Evander,,Yes,,834,357,368,106,3,0
Volusia,0810 810,5th Dist Crt of Appeal - Evander,,No,,347,172,135,39,1,0
Volusia,0810 810,5th Dist Crt of Appeal - Evander,,Over Votes,,1,0,1,0,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Evander,,Under Votes,,304,119,150,35,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Grosshans,,Yes,,779,351,321,103,4,0
Volusia,0810 810,5th Dist Crt of Appeal - Grosshans,,No,,389,170,179,40,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Grosshans,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Grosshans,,Under Votes,,318,127,154,37,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Harris,,Yes,,864,383,366,111,4,0
Volusia,0810 810,5th Dist Crt of Appeal - Harris,,No,,316,141,143,32,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Harris,,Over Votes,,1,0,1,0,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Harris,,Under Votes,,305,124,144,37,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Orfinger,,Yes,,853,358,386,106,3,0
Volusia,0810 810,5th Dist Crt of Appeal - Orfinger,,No,,325,163,123,38,1,0
Volusia,0810 810,5th Dist Crt of Appeal - Orfinger,,Over Votes,,2,1,1,0,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Orfinger,,Under Votes,,306,126,144,36,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Sasso,,Yes,,801,372,332,95,2,0
Volusia,0810 810,5th Dist Crt of Appeal - Sasso,,No,,355,144,166,44,1,0
Volusia,0810 810,5th Dist Crt of Appeal - Sasso,,Over Votes,,1,1,0,0,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Sasso,,Under Votes,,329,131,156,41,1,0
Volusia,0810 810,5th Dist Crt of Appeal - Wallis,,Yes,,803,358,339,102,4,0
Volusia,0810 810,5th Dist Crt of Appeal - Wallis,,No,,355,154,163,38,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Wallis,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,5th Dist Crt of Appeal - Wallis,,Under Votes,,328,136,152,40,0,0
Volusia,0810 810,Circuit Judge,,Joan Anthony,,678,262,341,71,4,0
Volusia,0810 810,Circuit Judge,,Dan Hilbert,,496,250,176,70,0,0
Volusia,0810 810,Circuit Judge,,Over Votes,,2,2,0,0,0,0
Volusia,0810 810,Circuit Judge,,Under Votes,,310,134,137,39,0,0
Volusia,0810 810,County Council Chair,,Jeff Brower,,745,336,325,83,1,0
Volusia,0810 810,County Council Chair,,"Deborah A. ""Deb"" Denys",,526,225,228,70,3,0
Volusia,0810 810,County Council Chair,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,County Council Chair,,Under Votes,,215,87,101,27,0,0
Volusia,0810 810,Soil & Water Conservation Seat 2,,John Nelson,,812,378,335,95,4,0
Volusia,0810 810,Soil & Water Conservation Seat 2,,Wesley Wayne Wilson Jr,,297,118,135,44,0,0
Volusia,0810 810,Soil & Water Conservation Seat 2,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,Soil & Water Conservation Seat 2,,Under Votes,,377,152,184,41,0,0
Volusia,0810 810,Soil & Water Conservation Seat 4,,Wendy Anderson,,690,275,348,65,2,0
Volusia,0810 810,Soil & Water Conservation Seat 4,,Barbara Deering,,465,238,155,70,2,0
Volusia,0810 810,Soil & Water Conservation Seat 4,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,Soil & Water Conservation Seat 4,,Under Votes,,331,135,151,45,0,0
Volusia,0810 810,New Smyrna Beach Mayor,,Lisa Martin,,538,208,272,57,1,0
Volusia,0810 810,New Smyrna Beach Mayor,,Russ Owen,,830,399,323,105,3,0
Volusia,0810 810,New Smyrna Beach Mayor,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,New Smyrna Beach Mayor,,Under Votes,,118,41,59,18,0,0
Volusia,0810 810,New Smyrna Beach Commissioner Zone 4,,"Charles ""Randy"" Hartman",,717,332,284,97,4,0
Volusia,0810 810,New Smyrna Beach Commissioner Zone 4,,Shy Morris,,568,229,284,55,0,0
Volusia,0810 810,New Smyrna Beach Commissioner Zone 4,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,New Smyrna Beach Commissioner Zone 4,,Under Votes,,201,87,86,28,0,0
Volusia,0810 810,Amendment 1 - Citzenship Requirement,,Yes,,1044,475,416,149,4,0
Volusia,0810 810,Amendment 1 - Citzenship Requirement,,No,,347,133,192,22,0,0
Volusia,0810 810,Amendment 1 - Citzenship Requirement,,Over Votes,,2,2,0,0,0,0
Volusia,0810 810,Amendment 1 - Citzenship Requirement,,Under Votes,,93,38,46,9,0,0
Volusia,0810 810,Amendment 2 - Minimum Wage,,Yes,,809,307,418,81,3,0
Volusia,0810 810,Amendment 2 - Minimum Wage,,No,,601,309,200,91,1,0
Volusia,0810 810,Amendment 2 - Minimum Wage,,Over Votes,,1,0,1,0,0,0
Volusia,0810 810,Amendment 2 - Minimum Wage,,Under Votes,,75,32,35,8,0,0
Volusia,0810 810,Amendment 3 - Primary Elections,,Yes,,646,223,324,95,4,0
Volusia,0810 810,Amendment 3 - Primary Elections,,No,,706,364,268,74,0,0
Volusia,0810 810,Amendment 3 - Primary Elections,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,Amendment 3 - Primary Elections,,Under Votes,,134,61,62,11,0,0
Volusia,0810 810,Amendment 4 - Apprl Const. Amendment,,Yes,,626,293,221,110,2,0
Volusia,0810 810,Amendment 4 - Apprl Const. Amendment,,No,,709,288,361,58,2,0
Volusia,0810 810,Amendment 4 - Apprl Const. Amendment,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,Amendment 4 - Apprl Const. Amendment,,Under Votes,,151,67,72,12,0,0
Volusia,0810 810,Amendment 5 - Homestead,,Property Taxes,,,,,,,
Volusia,0810 810,Amendment 5 - Homestead,,Yes,,913,403,377,129,4,0
Volusia,0810 810,Amendment 5 - Homestead,,No,,413,170,209,34,0,0
Volusia,0810 810,Amendment 5 - Homestead,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,Amendment 5 - Homestead,,Under Votes,,160,75,68,17,0,0
Volusia,0810 810,Amendment 6 - Ad Valorem Tax Discount,,Yes,,1078,464,458,152,4,0
Volusia,0810 810,Amendment 6 - Ad Valorem Tax Discount,,No,,271,119,136,16,0,0
Volusia,0810 810,Amendment 6 - Ad Valorem Tax Discount,,Over Votes,,0,0,0,0,0,0
Volusia,0810 810,Amendment 6 - Ad Valorem Tax Discount,,Under Votes,,137,65,60,12,0,0
Volusia,0810 810,Volusia ECHO,,Yes (For Bonds),,982,367,490,121,4,0
Volusia,0810 810,Volusia ECHO,,No (Against Bonds),,351,204,102,45,0,0
Volusia,0810 810,Volusia ECHO,,Over Votes,,3,3,0,0,0,0
Volusia,0810 810,Volusia ECHO,,Under Votes,,150,74,62,14,0,0
Volusia,0810 810,Volusia Forever,,Yes (For Bonds),,1030,389,510,127,4,0
Volusia,0810 810,Volusia Forever,,No (Against Bonds),,319,191,87,41,0,0
Volusia,0810 810,Volusia Forever,,Over Votes,,1,1,0,0,0,0
Volusia,0810 810,Volusia Forever,,Under Votes,,136,67,57,12,0,0
Volusia,0810 810,New Smyrna Beach Charter Amend -,,Revised Charter,,,,,,,
Volusia,0810 810,New Smyrna Beach Charter Amend -,,Yes for approval,,904,358,429,114,3,0
Volusia,0810 810,New Smyrna Beach Charter Amend -,,No against approval,,456,236,165,54,1,0
Volusia,0810 810,New Smyrna Beach Charter Amend -,,Over Votes,,1,0,1,0,0,0
Volusia,0810 810,New Smyrna Beach Charter Amend -,,Under Votes,,114,52,50,12,0,0
Volusia,0812 812,President,,Donald J. Trump,REP,1312,558,488,264,1,1
Volusia,0812 812,President,,Joseph R. Biden,DEM,1027,246,704,76,1,0
Volusia,0812 812,President,,Jo Jorgensen,LPF,10,5,2,3,0,0
Volusia,0812 812,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0,0
Volusia,0812 812,President,,Gloria La Riva,PSL,0,0,0,0,0,0
Volusia,0812 812,President,,Howie Hawkins,GRE,4,1,3,0,0,0
Volusia,0812 812,President,,Don Blankenship,CPF,0,0,0,0,0,0
Volusia,0812 812,President,,WRITE-IN,,9,0,6,3,0,0
Volusia,0812 812,President,,Over Votes,,1,0,1,0,0,0
Volusia,0812 812,President,,Under Votes,,9,2,5,2,0,0
Volusia,0812 812,U.S. House,6,Michael Waltz,REP,1340,561,514,263,1,1
Volusia,0812 812,U.S. House,6,Clint Curtis,DEM,936,227,641,67,1,0
Volusia,0812 812,U.S. House,6,WRITE-IN,,0,0,0,0,0,0
Volusia,0812 812,U.S. House,6,Over Votes,,0,0,0,0,0,0
Volusia,0812 812,U.S. House,6,Under Votes,,96,24,54,18,0,0
Volusia,0812 812,State Attorney 7th Judicial Circuit,,R.J. Larizza,REP,1331,559,523,247,1,1
Volusia,0812 812,State Attorney 7th Judicial Circuit,,Don Dempsey,,814,199,543,71,1,0
Volusia,0812 812,State Attorney 7th Judicial Circuit,,Over Votes,,1,0,1,0,0,0
Volusia,0812 812,State Attorney 7th Judicial Circuit,,Under Votes,,226,54,142,30,0,0
Volusia,0812 812,State House,25,Tom Leek,REP,1313,545,511,255,1,1
Volusia,0812 812,State House,25,Sarah Zutter,DEM,894,209,620,64,1,0
Volusia,0812 812,State House,25,"Joseph ""Joe"" Hannoush (LPF)",,34,16,11,7,0,0
Volusia,0812 812,State House,25,Over Votes,,1,0,1,0,0,0
Volusia,0812 812,State House,25,Under Votes,,124,41,61,22,0,0
Volusia,0812 812,State House,27,Webster Barnaby,REP,2,0,2,0,0,0
Volusia,0812 812,State House,27,Dolores Guzman,DEM,4,1,3,0,0,0
Volusia,0812 812,State House,27,Over Votes,,0,0,0,0,0,0
Volusia,0812 812,State House,27,Under Votes,,0,0,0,0,0,0
Volusia,0812 812,Supreme Court - Carlos G. Muniz,,Yes,,1278,512,559,204,2,1
Volusia,0812 812,Supreme Court - Carlos G. Muniz,,No,,615,156,381,78,0,0
Volusia,0812 812,Supreme Court - Carlos G. Muniz,,Over Votes,,0,0,0,0,0,0
Volusia,0812 812,Supreme Court - Carlos G. Muniz,,Under Votes,,479,144,269,66,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Evander,,Yes,,1330,481,650,196,2,1
Volusia,0812 812,5th Dist Crt of Appeal - Evander,,No,,538,181,269,88,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Evander,,Over Votes,,1,0,0,1,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Evander,,Under Votes,,503,150,290,63,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Grosshans,,Yes,,1294,510,566,215,2,1
Volusia,0812 812,5th Dist Crt of Appeal - Grosshans,,No,,555,140,351,64,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Grosshans,,Over Votes,,0,0,0,0,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Grosshans,,Under Votes,,523,162,292,69,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Harris,,Yes,,1362,535,603,221,2,1
Volusia,0812 812,5th Dist Crt of Appeal - Harris,,No,,493,125,308,60,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Harris,,Over Votes,,0,0,0,0,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Harris,,Under Votes,,517,152,298,67,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Orfinger,,Yes,,1356,518,630,205,2,1
Volusia,0812 812,5th Dist Crt of Appeal - Orfinger,,No,,486,132,285,69,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Orfinger,,Over Votes,,0,0,0,0,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Orfinger,,Under Votes,,530,162,294,74,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Sasso,,Yes,,1303,513,574,213,2,1
Volusia,0812 812,5th Dist Crt of Appeal - Sasso,,No,,527,132,333,62,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Sasso,,Over Votes,,0,0,0,0,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Sasso,,Under Votes,,542,167,302,73,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Wallis,,Yes,,1349,520,614,212,2,1
Volusia,0812 812,5th Dist Crt of Appeal - Wallis,,No,,489,129,293,67,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Wallis,,Over Votes,,0,0,0,0,0,0
Volusia,0812 812,5th Dist Crt of Appeal - Wallis,,Under Votes,,534,163,302,69,0,0
Volusia,0812 812,Circuit Judge,,Joan Anthony,,1026,306,607,111,1,1
Volusia,0812 812,Circuit Judge,,Dan Hilbert,,837,335,338,163,1,0
