county,precinct,office,district,candidate,party,votes,absentee,early_voting,election_day
Sumter,0128 128 SEABREEZE REC,Registered Voters,,,,4187,,,
Sumter,0128 128 SEABREEZE REC,Ballots Cast,,,,3936,1984,1834,118
Sumter,0128 128 SEABREEZE REC,Ballots Cast Blank,,,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,President,,Donald J. Trump,REP,2628,1015,1516,97
Sumter,0128 128 SEABREEZE REC,President,,Joseph R. Biden,DEM,1282,,,
Sumter,0128 128 SEABREEZE REC,President,,Jo Jorgensen,LPF,10,,,
Sumter,0128 128 SEABREEZE REC,President,,"Roque ""Rocky"" De La Fuente",REF,1,,,
Sumter,0128 128 SEABREEZE REC,President,,Gloria La Riva,PSL,1,,,
Sumter,0128 128 SEABREEZE REC,President,,Howie Hawkins,GRE,1,,,
Sumter,0128 128 SEABREEZE REC,President,,Don Blankenship,CPF,0,0,0,0
Sumter,0128 128 SEABREEZE REC,President,,WRITE-IN,,9,,,
Sumter,0128 128 SEABREEZE REC,President,,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,President,,Under Votes,,4,,,
Sumter,0128 128 SEABREEZE REC,U.S. House,11,Daniel Webster,REP,2686,1051,1533,102
Sumter,0128 128 SEABREEZE REC,U.S. House,11,Dana Marie Cottrell,DEM,1176,,,
Sumter,0128 128 SEABREEZE REC,U.S. House,11,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,U.S. House,11,Under Votes,,74,,,
Sumter,0128 128 SEABREEZE REC,State House,33,Brett T. Hage,REP,2664,1051,1512,101
Sumter,0128 128 SEABREEZE REC,State House,33,"Mamie ""Dee"" Melvin",DEM,1151,,,
Sumter,0128 128 SEABREEZE REC,State House,33,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,State House,33,Under Votes,,121,,,
Sumter,0128 128 SEABREEZE REC,Board of County Commissioners District 1,,Gary Search,REP,2936,1289,1545,102
Sumter,0128 128 SEABREEZE REC,Board of County Commissioners District 1,,Larry J. Green,,786,,,
Sumter,0128 128 SEABREEZE REC,Board of County Commissioners District 1,,Over Votes,,1,,,
Sumter,0128 128 SEABREEZE REC,Board of County Commissioners District 1,,Under Votes,,213,,,
Sumter,0128 128 SEABREEZE REC,Justice of the Supreme Court Carlos G. Muniz,,Yes,,2655,1269,1311,75
Sumter,0128 128 SEABREEZE REC,Justice of the Supreme Court Carlos G. Muniz,,No,,724,,,
Sumter,0128 128 SEABREEZE REC,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,557,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Kerry I. Evander,,Yes,,2747,1382,1287,78
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Kerry I. Evander,,No,,603,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,586,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Jamie Grosshans,,Yes,,2586,1243,1280,63
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Jamie Grosshans,,No,,637,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,3,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Jamie Grosshans,,Under Votes,,710,349,316,45
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal John M. Harris,,Yes,,2746,1354,1314,78
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal John M. Harris,,No,,585,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal John M. Harris,,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal John M. Harris,,Under Votes,,605,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Richard B. Orfinger,,Yes,,2680,1351,1257,72
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Richard B. Orfinger,,No,,634,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Richard B. Orfinger,,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Richard B. Orfinger,,Under Votes,,622,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Meredith Sasso,,Yes,,2712,1346,1287,79
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Meredith Sasso,,No,,592,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Meredith Sasso,,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal Meredith Sasso,,Under Votes,,632,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal F. Rand Wallis,,Yes,,2724,1357,1286,81
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal F. Rand Wallis,,No,,578,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal F. Rand Wallis,,Over Votes,,1,,,
Sumter,0128 128 SEABREEZE REC,Fifth District Court of Appeal F. Rand Wallis,,Under Votes,,633,,,
Sumter,0128 128 SEABREEZE REC,North Sumter Utility Dependent District Seat 7,,Diane Spencer,,2152,1112,987,53
Sumter,0128 128 SEABREEZE REC,North Sumter Utility Dependent District Seat 7,,Daniel E. Warren,,971,,,
Sumter,0128 128 SEABREEZE REC,North Sumter Utility Dependent District Seat 7,,Over Votes,,1,,,
Sumter,0128 128 SEABREEZE REC,North Sumter Utility Dependent District Seat 7,,Under Votes,,726,345,349,32
Sumter,0128 128 SEABREEZE REC,No. 1 Constitutional Amendment,,Yes,,3219,1527,1596,96
Sumter,0128 128 SEABREEZE REC,No. 1 Constitutional Amendment,,No,,575,,,
Sumter,0128 128 SEABREEZE REC,No. 1 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,No. 1 Constitutional Amendment,,Under Votes,,142,,,
Sumter,0128 128 SEABREEZE REC,No. 2 Constitutional Amendment,,Yes,,2173,1314,809,50
Sumter,0128 128 SEABREEZE REC,No. 2 Constitutional Amendment,,No,,1608,606,941,61
Sumter,0128 128 SEABREEZE REC,No. 2 Constitutional Amendment,,Over Votes,,2,,,
Sumter,0128 128 SEABREEZE REC,No. 2 Constitutional Amendment,,Under Votes,,153,,,
Sumter,0128 128 SEABREEZE REC,No. 3 Constitutional Amendment,,Yes,,1810,973,791,46
Sumter,0128 128 SEABREEZE REC,No. 3 Constitutional Amendment,,No,,1825,892,873,60
Sumter,0128 128 SEABREEZE REC,No. 3 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0128 128 SEABREEZE REC,No. 3 Constitutional Amendment,,Under Votes,,300,,,
Sumter,0128 128 SEABREEZE REC,No. 4 Constitutional Amendment,,Yes,,1750,759,934,57
Sumter,0128 128 SEABREEZE REC,No. 4 Constitutional Amendment,,No,,1853,1095,711,47
Sumter,0128 128 SEABREEZE REC,No. 4 Constitutional Amendment,,Over Votes,,2,,,
Sumter,0128 128 SEABREEZE REC,No. 4 Constitutional Amendment,,Under Votes,,331,,,
Sumter,0128 128 SEABREEZE REC,No. 5 Constitutional Amendment,,Yes,,2568,1264,1223,81
Sumter,0128 128 SEABREEZE REC,No. 5 Constitutional Amendment,,No,,1024,,,
Sumter,0128 128 SEABREEZE REC,No. 5 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,No. 5 Constitutional Amendment,,Under Votes,,344,,,
Sumter,0128 128 SEABREEZE REC,No. 6 Constitutional Amendment,,Yes,,3247,1639,1514,94
Sumter,0128 128 SEABREEZE REC,No. 6 Constitutional Amendment,,No,,413,,,
Sumter,0128 128 SEABREEZE REC,No. 6 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0128 128 SEABREEZE REC,No. 6 Constitutional Amendment,,Under Votes,,276,,,
Sumter,0129 129 EISENHOWER REC,Registered Voters,,,,6757,,,
Sumter,0129 129 EISENHOWER REC,Ballots Cast,,,,6147,2975,2829,343
Sumter,0129 129 EISENHOWER REC,Ballots Cast Blank,,,,1,,,
Sumter,0129 129 EISENHOWER REC,President,,Donald J. Trump,REP,4175,1542,2350,283
Sumter,0129 129 EISENHOWER REC,President,,Joseph R. Biden,DEM,1911,1398,456,57
Sumter,0129 129 EISENHOWER REC,President,,Jo Jorgensen,LPF,19,,,
Sumter,0129 129 EISENHOWER REC,President,,"Roque ""Rocky"" De La Fuente",REF,2,,,
Sumter,0129 129 EISENHOWER REC,President,,Gloria La Riva,PSL,0,0,0,0
Sumter,0129 129 EISENHOWER REC,President,,Howie Hawkins,GRE,4,,,
Sumter,0129 129 EISENHOWER REC,President,,Don Blankenship,CPF,2,,,
Sumter,0129 129 EISENHOWER REC,President,,WRITE-IN,,15,,,
Sumter,0129 129 EISENHOWER REC,President,,Over Votes,,2,,,
Sumter,0129 129 EISENHOWER REC,President,,Under Votes,,17,,,
Sumter,0129 129 EISENHOWER REC,U.S. House,11,Daniel Webster,REP,4287,1636,2371,280
Sumter,0129 129 EISENHOWER REC,U.S. House,11,Dana Marie Cottrell,DEM,1717,1264,403,50
Sumter,0129 129 EISENHOWER REC,U.S. House,11,Over Votes,,1,,,
Sumter,0129 129 EISENHOWER REC,U.S. House,11,Under Votes,,142,,,
Sumter,0129 129 EISENHOWER REC,State House,33,Brett T. Hage,REP,4230,1614,2342,274
Sumter,0129 129 EISENHOWER REC,State House,33,"Mamie ""Dee"" Melvin",DEM,1254,394,51,
Sumter,0129 129 EISENHOWER REC,State House,33,Over Votes,,0,0,0,0
Sumter,0129 129 EISENHOWER REC,State House,33,Under Votes,,218,,,
Sumter,0129 129 EISENHOWER REC,Board of County Commissioners District 1,,Gary Search,REP,4556,1923,2358,275
Sumter,0129 129 EISENHOWER REC,Board of County Commissioners District 1,,Larry J. Green,,1212,831,337,44
Sumter,0129 129 EISENHOWER REC,Board of County Commissioners District 1,,Over Votes,,3,,,
Sumter,0129 129 EISENHOWER REC,Board of County Commissioners District 1,,Under Votes,,376,,,
Sumter,0129 129 EISENHOWER REC,Justice of the Supreme Court Carlos G. Muniz,,Yes,,4052,1886,1933,233
Sumter,0129 129 EISENHOWER REC,Justice of the Supreme Court Carlos G. Muniz,,No,,1104,641,419,44
Sumter,0129 129 EISENHOWER REC,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,1,,,
Sumter,0129 129 EISENHOWER REC,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,990,448,476,66
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Kerry I. Evander,,Yes,,4139,2023,1886,230
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Kerry I. Evander,,No,,952,473,433,46
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,3,,,
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,1053,478,509,66
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Jamie Grosshans,,Yes,,3980,1842,1914,224
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Jamie Grosshans,,No,,975,564,367,44
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,3,,,
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Jamie Grosshans,,Under Votes,,1189,568,547,74
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal John M. Harris,,Yes,,4203,2015,1953,235
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal John M. Harris,,No,,878,482,356,40
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal John M. Harris,,Over Votes,,1,,,
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal John M. Harris,,Under Votes,,1065,478,520,67
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Richard B. Orfinger,,Yes,,4028,1965,1848,215
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Richard B. Orfinger,,No,,1013,507,449,57
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Richard B. Orfinger,,Over Votes,,1,,,
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Richard B. Orfinger,,Under Votes,,1105,503,531,71
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Meredith Sasso,,Yes,,4112,1951,1933,228
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Meredith Sasso,,No,,924,524,358,42
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Meredith Sasso,,Over Votes,,0,,,
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal Meredith Sasso,,Under Votes,,1111,500,538,73
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal F. Rand Wallis,,Yes,,4122,1983,1920,219
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal F. Rand Wallis,,No,,910,493,367,50
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal F. Rand Wallis,,Over Votes,,1,,,
Sumter,0129 129 EISENHOWER REC,Fifth District Court of Appeal F. Rand Wallis,,Under Votes,,1114,499,541,74
Sumter,0129 129 EISENHOWER REC,North Sumter Utility Dependent District Seat 7,,Diane Spencer,,2354,1095,1181,78
Sumter,0129 129 EISENHOWER REC,North Sumter Utility Dependent District Seat 7,,Daniel E. Warren,,1244,637,556,51
Sumter,0129 129 EISENHOWER REC,North Sumter Utility Dependent District Seat 7,,Over Votes,,0,0,0,0
Sumter,0129 129 EISENHOWER REC,North Sumter Utility Dependent District Seat 7,,Under Votes,,1024,452,520,52
Sumter,0129 129 EISENHOWER REC,Community Development District 9 Seat 1,,Michael Dollard,,523,,,
Sumter,0129 129 EISENHOWER REC,Community Development District 9 Seat 1,,Michael Fitzgibbons,,247,,,
Sumter,0129 129 EISENHOWER REC,Community Development District 9 Seat 1,,Over Votes,,0,0,0,0
Sumter,0129 129 EISENHOWER REC,Community Development District 9 Seat 1,,Under Votes,,217,,,
Sumter,0129 129 EISENHOWER REC,No. 1 Constitutional Amendment,,Yes,,5116,2330,2487,299
Sumter,0129 129 EISENHOWER REC,No. 1 Constitutional Amendment,,No,,743,,,
Sumter,0129 129 EISENHOWER REC,No. 1 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0129 129 EISENHOWER REC,No. 1 Constitutional Amendment,,Under Votes,,288,,,
Sumter,0129 129 EISENHOWER REC,No. 2 Constitutional Amendment,,Yes,,3294,1918,1240,136
Sumter,0129 129 EISENHOWER REC,No. 2 Constitutional Amendment,,No,,2573,940,1460,173
Sumter,0129 129 EISENHOWER REC,No. 2 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0129 129 EISENHOWER REC,No. 2 Constitutional Amendment,,Under Votes,,279,,,
Sumter,0129 129 EISENHOWER REC,No. 3 Constitutional Amendment,,Yes,,2901,1449,1285,167
Sumter,0129 129 EISENHOWER REC,No. 3 Constitutional Amendment,,No,,2737,1313,1309,115
Sumter,0129 129 EISENHOWER REC,No. 3 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0129 129 EISENHOWER REC,No. 3 Constitutional Amendment,,Under Votes,,508,213,234,61
Sumter,0129 129 EISENHOWER REC,No. 4 Constitutional Amendment,,Yes,,2913,1187,1543,183
Sumter,0129 129 EISENHOWER REC,No. 4 Constitutional Amendment,,No,,2669,1554,1021,94
Sumter,0129 129 EISENHOWER REC,No. 4 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0129 129 EISENHOWER REC,No. 4 Constitutional Amendment,,Under Votes,,564,234,264,66
Sumter,0129 129 EISENHOWER REC,No. 5 Constitutional Amendment,,Yes,,4158,1975,1969,214
Sumter,0129 129 EISENHOWER REC,No. 5 Constitutional Amendment,,No,,1421,758,597,66
Sumter,0129 129 EISENHOWER REC,No. 5 Constitutional Amendment,,Over Votes,,2,,,
Sumter,0129 129 EISENHOWER REC,No. 5 Constitutional Amendment,,Under Votes,,566,241,262,63
Sumter,0129 129 EISENHOWER REC,No. 6 Constitutional Amendment,,Yes,,5103,2439,2394,270
Sumter,0129 129 EISENHOWER REC,No. 6 Constitutional Amendment,,No,,581,,,
Sumter,0129 129 EISENHOWER REC,No. 6 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0129 129 EISENHOWER REC,No. 6 Constitutional Amendment,,Under Votes,,463,192,210,61
Sumter,0130 130 ROHAN REC CTR,Registered Voters,,,,5634,,,
Sumter,0130 130 ROHAN REC CTR,Ballots Cast,,,,5351,2107,3061,183
Sumter,0130 130 ROHAN REC CTR,Ballots Cast Blank,,,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,President,,Donald J. Trump,REP,3615,1024,2438,153
Sumter,0130 130 ROHAN REC CTR,President,,Joseph R. Biden,DEM,1702,,,
Sumter,0130 130 ROHAN REC CTR,President,,Jo Jorgensen,LPF,4,,,
Sumter,0130 130 ROHAN REC CTR,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,President,,Gloria La Riva,PSL,1,,,
Sumter,0130 130 ROHAN REC CTR,President,,Howie Hawkins,GRE,1,,,
Sumter,0130 130 ROHAN REC CTR,President,,Don Blankenship,CPF,2,,,
Sumter,0130 130 ROHAN REC CTR,President,,WRITE-IN,,10,,,
Sumter,0130 130 ROHAN REC CTR,President,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,President,,Under Votes,,16,,,
Sumter,0130 130 ROHAN REC CTR,U.S. House,11,Daniel Webster,REP,3706,1082,2470,154
Sumter,0130 130 ROHAN REC CTR,U.S. House,11,Dana Marie Cottrell,DEM,1504,,,
Sumter,0130 130 ROHAN REC CTR,U.S. House,11,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,U.S. House,11,Under Votes,,141,,,
Sumter,0130 130 ROHAN REC CTR,State House,33,Brett T. Hage,REP,3662,1073,2437,152
Sumter,0130 130 ROHAN REC CTR,State House,33,"Mamie ""Dee"" Melvin",DEM,1483,,,
Sumter,0130 130 ROHAN REC CTR,State House,33,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,State House,33,Under Votes,,206,,,
Sumter,0130 130 ROHAN REC CTR,Board of County Commissioners District 1,,Gary Search,REP,3948,1354,2444,150
Sumter,0130 130 ROHAN REC CTR,Board of County Commissioners District 1,,Larry J. Green,,1102,,,
Sumter,0130 130 ROHAN REC CTR,Board of County Commissioners District 1,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,Board of County Commissioners District 1,,Under Votes,,301,,,
Sumter,0130 130 ROHAN REC CTR,Justice of the Supreme Court Carlos G. Muniz,,Yes,,3499,1275,2099,125
Sumter,0130 130 ROHAN REC CTR,Justice of the Supreme Court Carlos G. Muniz,,No,,942,,,
Sumter,0130 130 ROHAN REC CTR,Justice of the Supreme Court Carlos G. Muniz,,Over Votes,,3,,,
Sumter,0130 130 ROHAN REC CTR,Justice of the Supreme Court Carlos G. Muniz,,Under Votes,,907,342,524,41
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Kerry I. Evander,,Yes,,3586,1410,2055,121
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Kerry I. Evander,,No,,802,,,
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Kerry I. Evander,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Kerry I. Evander,,Under Votes,,963,359,561,43
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Jamie Grosshans,,Yes,,3447,1292,2034,121
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Jamie Grosshans,,No,,786,,,
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Jamie Grosshans,,Over Votes,,1,,,
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Jamie Grosshans,,Under Votes,,1117,442,632,43
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal John M. Harris,,Yes,,3644,1410,2110,124
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal John M. Harris,,No,,732,,,
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal John M. Harris,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal John M. Harris,,Under Votes,,975,351,580,44
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Richard B. Orfinger,,Yes,,3500,1385,2000,115
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Richard B. Orfinger,,No,,845,,,
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Richard B. Orfinger,,Over Votes,,1,,,
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Richard B. Orfinger,,Under Votes,,1005,360,597,48
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Meredith Sasso,,Yes,,3574,1379,2075,120
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Meredith Sasso,,No,,768,,,
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Meredith Sasso,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal Meredith Sasso,,Under Votes,,1009,358,602,49
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal F. Rand Wallis,,Yes,,3549,1380,2048,121
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal F. Rand Wallis,,No,,758,,,
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal F. Rand Wallis,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,Fifth District Court of Appeal F. Rand Wallis,,Under Votes,,1044,368,627,49
Sumter,0130 130 ROHAN REC CTR,North Sumter Utility Dependent District Seat 7,,Diane Spencer,,2586,982,1523,81
Sumter,0130 130 ROHAN REC CTR,North Sumter Utility Dependent District Seat 7,,Daniel E. Warren,,1362,607,718,37
Sumter,0130 130 ROHAN REC CTR,North Sumter Utility Dependent District Seat 7,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,North Sumter Utility Dependent District Seat 7,,Under Votes,,1116,425,646,45
Sumter,0130 130 ROHAN REC CTR,Community Development District 9 Seat 1,,Michael Dollard,,15,,,
Sumter,0130 130 ROHAN REC CTR,Community Development District 9 Seat 1,,Michael Fitzgibbons,,12,,,
Sumter,0130 130 ROHAN REC CTR,Community Development District 9 Seat 1,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,Community Development District 9 Seat 1,,Under Votes,,12,,,
Sumter,0130 130 ROHAN REC CTR,No. 1 Constitutional Amendment,,Yes,,4430,1614,2661,155
Sumter,0130 130 ROHAN REC CTR,No. 1 Constitutional Amendment,,No,,708,,,
Sumter,0130 130 ROHAN REC CTR,No. 1 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,No. 1 Constitutional Amendment,,Under Votes,,213,,,
Sumter,0130 130 ROHAN REC CTR,No. 2 Constitutional Amendment,,Yes,,2889,1350,1465,74
Sumter,0130 130 ROHAN REC CTR,No. 2 Constitutional Amendment,,No,,2264,690,1477,97
Sumter,0130 130 ROHAN REC CTR,No. 2 Constitutional Amendment,,Over Votes,,2,,,
Sumter,0130 130 ROHAN REC CTR,No. 2 Constitutional Amendment,,Under Votes,,196,,,
Sumter,0130 130 ROHAN REC CTR,No. 3 Constitutional Amendment,,Yes,,2452,989,1377,86
Sumter,0130 130 ROHAN REC CTR,No. 3 Constitutional Amendment,,No,,2491,987,1428,76
Sumter,0130 130 ROHAN REC CTR,No. 3 Constitutional Amendment,,Over Votes,,2,,,
Sumter,0130 130 ROHAN REC CTR,No. 3 Constitutional Amendment,,Under Votes,,406,,,
Sumter,0130 130 ROHAN REC CTR,No. 4 Constitutional Amendment,,Yes,,2420,758,1565,97
Sumter,0130 130 ROHAN REC CTR,No. 4 Constitutional Amendment,,No,,2472,1199,1212,61
Sumter,0130 130 ROHAN REC CTR,No. 4 Constitutional Amendment,,Over Votes,,0,0,0,0
Sumter,0130 130 ROHAN REC CTR,No. 4 Constitutional Amendment,,Under Votes,,459,,,
Sumter,0130 130 ROHAN REC CTR,No. 5 Constitutional Amendment,,Yes,,3612,1368,2126,118
Sumter,0130 130 ROHAN REC CTR,No. 5 Constitutional Amendment,,No,,1268,575,655,38
Sumter,0130 130 ROHAN REC CTR,No. 5 Constitutional Amendment,,Over Votes,,1,,,
Sumter,0130 130 ROHAN REC CTR,No. 5 Constitutional Amendment,,Under Votes,,470,,,
